Omega,alpha,delta,np,nu,gamma,psi_scalar,gy,by,tauc,kappa
1.65,0.5297451924240071,0.0428656339645385,0.019070365182591295,0.39752767292737284,0.17829814907453728,0.9515007503751876,0.1826080872960064,0.2954363681840921,0.19,0.3770404202101051
1.65,0.5946703057041044,0.0428656339645385,0.01832527263631816,0.3302634953840557,0.19347973986993497,1.0128814407203601,0.18458915235341455,0.28112761380690343,0.19,0.36924072036018013
1.65,0.6025756951449452,0.0428656339645385,0.016335457728864432,0.39463459002228396,0.17595697848924463,0.9807153576788394,0.17903875456326238,0.314595547773887,0.19,0.3924201100550275
1.65,0.6001648316984477,0.0428656339645385,0.01848543271635818,0.3885229523852836,0.19261530765382692,1.048999499749875,0.1825568528548665,0.2783689344672336,0.19,0.35455677838919464
1.65,0.5321560558705046,0.0428656339645385,0.018663001500750377,0.38975251261994637,0.19555077538769386,0.9545022511255628,0.17625501659466297,0.3230534767383692,0.19,0.36356488244122065
1.65,0.533894120215654,0.0428656339645385,0.015901980990495248,0.3569160216471873,0.17361580790395198,1.0329414707353677,0.17230996462689327,0.2965580290145073,0.19,0.3320365182591296
1.65,0.5619274161051606,0.0428656339645385,0.017164112056028014,0.36024306698803954,0.16641220610305152,1.0376938469234618,0.17459843633114064,0.32102236118059035,0.19,0.37502641320660335
1.65,0.5189243402106575,0.0428656339645385,0.01622752376188094,0.3411487198144527,0.1760110055027514,1.0093796898449225,0.16324146854513696,0.2984981990995498,0.19,0.36513946973486744
1.65,0.5224004689009563,0.0428656339645385,0.018264342171085544,0.3691392969211879,0.1935157578789395,0.9738619309654827,0.18598956041123754,0.32729759879939974,0.19,0.38593866933466736
1.65,0.5566010898861544,0.0428656339645385,0.017078809404702352,0.3598814316249034,0.18780690345172588,1.033191595797899,0.16766470863021207,0.3229019009504753,0.19,0.3650296148074037
1.65,0.5562646903354803,0.0428656339645385,0.01783782891445723,0.3319631815907954,0.17667733866933466,1.0156828414207104,0.18667268629310244,0.2758527763881941,0.19,0.3504921460730365
1.65,0.613789013500748,0.0428656339645385,0.018041510755377688,0.3424144435854291,0.17503851925962982,1.0403951975987995,0.15767399260793816,0.3254786893446724,0.19,0.3885751875937969
1.65,0.6092476195666479,0.0428656339645385,0.017343421710855428,0.33308425121651736,0.18353876938469235,0.9974737368684342,0.1539168002576813,0.303651775887944,0.19,0.36396768384192096
1.65,0.5775139286197264,0.0428656339645385,0.01833223611805903,0.3577839465187139,0.18804102051025515,1.0372436218109056,0.17096079101021014,0.3021360180090045,0.19,0.34946683341670837
1.65,0.546396970182374,0.0428656339645385,0.016591365682841423,0.33424148437855294,0.1764072036018009,0.9865182591295648,0.16349764075083628,0.28064257128564285,0.19,0.360672036018009
1.65,0.5738135335623115,0.0428656339645385,0.018574217108554277,0.3547462094683706,0.18762681340670337,1.0133316658329166,0.16860400671777628,0.2914650825412706,0.19,0.34613456728364184
1.65,0.5329409881554108,0.0428656339645385,0.018060660330165082,0.3543845741052345,0.1653136568284142,1.0492496248124064,0.18267639988419287,0.29628519259629815,0.19,0.4020141070535268
1.65,0.5960719704985797,0.0428656339645385,0.018022361180590297,0.36960942289326487,0.16390895447723863,0.9921710855427713,0.1693896014819209,0.3260546773386694,0.19,0.40194087043521765
1.65,0.567758341650178,0.0428656339645385,0.01794576288144072,0.357964764200282,0.19142671335667835,1.002526263131566,0.1636684222213025,0.30862346173086547,0.19,0.39692416208104053
1.65,0.5494806327302197,0.0428656339645385,0.018960690345172587,0.3709474737368685,0.18724862431215608,0.9933216608304152,0.18112228850295026,0.2923745372686343,0.19,0.33646733366683346
1.65,0.5194850061284476,0.0428656339645385,0.017272046023011505,0.39691289281004144,0.18960780390195098,1.0457478739369686,0.15533428646255096,0.3123219109554778,0.19,0.4018310155077539
1.65,0.5629366147571829,0.0428656339645385,0.016384202101050526,0.35800092773659564,0.1645392696348174,0.9599549774887444,0.18127599182636986,0.30116593296648325,0.19,0.35583841920960485
1.65,0.5952870382136736,0.0428656339645385,0.016506063031515757,0.38233898767565605,0.18008104052026014,0.9585542771385692,0.17314679383217776,0.27994532266133065,0.19,0.35836508254127064
1.65,0.6142375462349801,0.0428656339645385,0.01578534267133567,0.33127607440083684,0.16272036018009006,0.9953726863431716,0.18723626514564096,0.3281464232116058,0.19,0.38125152576288146
1.65,0.5739817333376485,0.0428656339645385,0.01851502751375688,0.32787670198735736,0.1716888444222111,0.9501500750375187,0.16107254387021597,0.3283283141570786,0.19,0.3567172586293147
1.65,0.5906895776877945,0.0428656339645385,0.016457318659329666,0.3380386556914821,0.16983391695847924,0.9815657828914457,0.15775938334317127,0.2870390695347674,0.19,0.35213996998499253
1.65,0.5622638156558347,0.0428656339645385,0.018755267633816908,0.330516640138251,0.19094047023511757,0.9862181090545272,0.17497415556616633,0.29943796898449226,0.19,0.3848767383691846
1.65,0.5713466035240349,0.0428656339645385,0.016363311655827915,0.3272257583337123,0.19452426213106555,0.9646573286643322,0.17920953603372858,0.2833709354677339,0.19,0.33518569284642324
1.65,0.5054683581836943,0.0428656339645385,0.01643294647323662,0.3567352039656192,0.17568684342171087,1.0087293646823412,0.17328341900855074,0.31092741370685345,0.19,0.3940679339669835
1.65,0.5767289963348201,0.0428656339645385,0.01709447723861931,0.36353394879257817,0.18789694847423713,1.0391945972986494,0.17398362303746223,0.3004989994997499,0.19,0.3919806903451726
1.65,0.5239142668789897,0.0428656339645385,0.016633146573286645,0.37044118422847794,0.1978199099549775,1.0177338669334668,0.18364985426585034,0.2838559779889945,0.19,0.3898934467233617
1.65,0.5765607965594831,0.0428656339645385,0.016347643821910954,0.39535786074855617,0.1689694847423712,1.007478739369685,0.1689968040998486,0.3191125062531266,0.19,0.3745503751875938
1.65,0.5133176810327561,0.0428656339645385,0.018006693346673337,0.364763509027241,0.18393496748374188,0.9678089044522261,0.1717122294802615,0.2743976488244122,0.19,0.3657619809904953
1.65,0.5645064793269953,0.0428656339645385,0.017292936468234116,0.3328672699986357,0.181935967983992,1.0162831415707854,0.179055832710309,0.3057132066033017,0.19,0.3984621310655328
1.65,0.5316514565444935,0.0428656339645385,0.01791094547273637,0.3258515439537951,0.1836288144072036,0.9908204102051026,0.1578447740784044,0.3240235617808905,0.19,0.40157468734367185
1.65,0.5684311407515262,0.0428656339645385,0.01570352176088044,0.35557797080358367,0.16405302651325662,0.9885192596298149,0.17775789353476573,0.32087078539269637,0.19,0.38765972986493247
1.65,0.6050426251832218,0.0428656339645385,0.01603080540270135,0.3376046932557188,0.1658359179589795,0.9597548774387193,0.18368401055994357,0.31862746373186596,0.19,0.3300225112556278
1.65,0.5153360783368006,0.0428656339645385,0.01659832916458229,0.37966288598844883,0.18415107553776888,1.0174337168584293,0.18312043170740505,0.31292821410705357,0.19,0.3958988494247124
1.65,0.5500973652397888,0.0428656339645385,0.018495877938969486,0.39723836463686396,0.19639719859929966,1.0366933466733368,0.18544305970574565,0.32262906453226614,0.19,0.33859119559779893
1.65,0.5985389005368563,0.0428656339645385,0.017402611305652828,0.37304495884305794,0.1805312656328164,0.985767883941971,0.1577764614902179,0.29455722861430716,0.19,0.3501259629814908
1.65,0.5495366993219988,0.0428656339645385,0.01822256128064032,0.32798519259629816,0.16308054027013508,1.0165332666333167,0.16950914851124727,0.3145652326163082,0.19,0.39835227613806906
1.65,0.5271100626103934,0.0428656339645385,0.018340940470235118,0.3761911865023421,0.17766783391695848,0.9774137068534267,0.1779628312993252,0.30316673336668337,0.19,0.35982981490745375
1.65,0.516737743131276,0.0428656339645385,0.01655480740370185,0.3770229478375552,0.18764482241120561,0.9886193096548274,0.16271204598669167,0.32617593796898453,0.19,0.3890512256128064
1.65,0.601566496492923,0.0428656339645385,0.015964652326163082,0.3779631997817091,0.16817708854427213,0.9775637818909455,0.18353030723652397,0.2963761380690345,0.19,0.36832526263131565
1.65,0.6118266827884825,0.0428656339645385,0.01716933466733367,0.35452922825048894,0.17846023011505754,0.9913206603301651,0.15581247457985636,0.31547468734367184,0.19,0.38260640320160083
1.65,0.5122524157889549,0.0428656339645385,0.016866423211605804,0.357313820546637,0.1970815407703852,0.9750125062531265,0.16664001980741475,0.3042580790395198,0.19,0.3402390195097549
1.65,0.5901289117700044,0.0428656339645385,0.016093476738369184,0.3407147573786894,0.17152676338169084,0.961455727863932,0.17382991971404266,0.31356483241620814,0.19,0.36850835417708855
1.65,0.5891757797097611,0.0428656339645385,0.019134777388694346,0.3677289190049571,0.19338969484742372,1.0405952976488244,0.15425836319861375,0.31408019009504756,0.19,0.36147763881940975
1.65,0.5609182174531384,0.0428656339645385,0.01863862931465733,0.3604600482059212,0.17307553776888446,0.9910705352676338,0.15403634728700766,0.3140498749374688,0.19,0.3996339169584793
1.65,0.5101779518931314,0.0428656339645385,0.018135517758879442,0.3544569011778617,0.18931965982991497,0.9834667333666833,0.15953551063601998,0.3099573286643322,0.19,0.3783952976488244
1.65,0.6048744254078848,0.0428656339645385,0.017980580290145074,0.33297576060757655,0.19367783891945972,0.9627563781890945,0.16518837730845187,0.2766106553276638,0.19,0.3647732866433217
1.65,0.5173544756408451,0.0428656339645385,0.016262341170585292,0.333771358406476,0.16468334167083543,1.0377938969484743,0.17651118880036232,0.3018631815907954,0.19,0.32954647323661834
1.65,0.5859239173865783,0.0428656339645385,0.018713486743371685,0.3910182363909228,0.18649224612306153,1.0066283141570787,0.17049968103995133,0.2798240620310155,0.19,0.3358448224112056
1.65,0.5835130539400808,0.0428656339645385,0.015731375687843923,0.33040814952931014,0.1977478739369685,0.9919209604802401,0.17994389635673336,0.3245692346173087,0.19,0.4003296648324162
1.65,0.5999966319231107,0.0428656339645385,0.017223301650825414,0.3904034562735914,0.19020210105052526,1.0322911455727863,0.16015032392969836,0.3151412206103052,0.19,0.35722991495747874
1.65,0.5513308302589272,0.0428656339645385,0.017207633816908454,0.3417634999317841,0.18737468734367185,1.03024012006003,0.15890361919529494,0.28967648824412207,0.19,0.4016845422711356
1.65,0.5620956158804977,0.0428656339645385,0.017129294647323663,0.36266602392105146,0.16929364682341172,0.9586543271635818,0.1767332047119684,0.28024847423711857,0.19,0.4010986493246623
1.65,0.5580588212724087,0.0428656339645385,0.017052696348174086,0.35749463822820504,0.19099449724862433,1.0253876938469235,0.15734950781405235,0.31974912456228116,0.19,0.37301240620310155
1.65,0.5903531781371204,0.0428656339645385,0.01763936968484242,0.3935496839328756,0.18523161580790395,1.0383941970985493,0.18668976444014906,0.2976493746873437,0.19,0.3324393196598299
1.65,0.6089672866077528,0.0428656339645385,0.017425242621310656,0.3461031242894175,0.18564582291145573,1.0283891945972987,0.17396654489041563,0.3074411705852927,0.19,0.3502358179089545
1.65,0.6109296173200183,0.0428656339645385,0.016930835417708855,0.34118488335076635,0.19551475737868934,1.0395947973986994,0.18300088467807868,0.29495132566283144,0.19,0.3699364682341171
1.65,0.5312589904020404,0.0428656339645385,0.018924132066033016,0.3846172904634136,0.19374987493746876,1.0024262131065533,0.18049039706222525,0.2995895447723862,0.19,0.3984255127563782
1.65,0.5098415523424573,0.0428656339645385,0.01614918459229615,0.3964066033016509,0.19079639819909955,0.955752876438219,0.1846403867945544,0.31726328164082046,0.19,0.33485612806403203
1.65,0.6087430202406368,0.0428656339645385,0.016018619309654827,0.374527663831916,0.19241720860430217,1.0044272136068033,0.15489025463933878,0.294435967983992,0.19,0.3404221110555278
1.65,0.5101218853013524,0.0428656339645385,0.015933316658329165,0.3696817499658921,0.16570985492746373,0.9722611305652826,0.16626430057238906,0.31953691845922966,0.19,0.3842176088044022
1.65,0.5603575515353483,0.0428656339645385,0.01673063531765883,0.33268645231706767,0.19754977488744374,1.0121310655327664,0.18134430441455635,0.2762771885942972,0.19,0.3869639819909955
1.65,0.5813825234524783,0.0428656339645385,0.01721111555777889,0.3748169721224249,0.18530365182591296,1.047048524262131,0.1597746046946727,0.3231747373686844,0.19,0.343607903951976
1.65,0.5196532059037846,0.0428656339645385,0.01823648824412206,0.3264301605348129,0.18872536268134069,1.0346423211605804,0.17499123371321296,0.32296253126563285,0.19,0.3792741370685343
1.65,0.5577784883135137,0.0428656339645385,0.017930095047523763,0.37250250579835376,0.19760380190095048,1.05,0.1540534254340543,0.2786720860430215,0.19,0.39044272136068037
1.65,0.5441543065112134,0.0428656339645385,0.017016138069034518,0.37597420528446046,0.1756328164082041,0.98951975987994,0.18626281076398352,0.32105267633816914,0.19,0.3892709354677339
1.65,0.5618152829216027,0.0428656339645385,0.017957948974487242,0.3449097275910683,0.17104052026013006,1.0142821410705354,0.18095150703248405,0.30868409204602304,0.19,0.356167983991996
1.65,0.5201578052297957,0.0428656339645385,0.016485172586293145,0.3517084724180272,0.19315557778889444,1.0301900950475238,0.16961161739352698,0.28049099549774886,0.19,0.39425102551275637
1.65,0.5362489170703726,0.0428656339645385,0.018953726863431716,0.3882698076310883,0.19508254127063532,0.9908704352176088,0.17060214992223108,0.3277523261630816,0.19,0.37509964982491245
1.65,0.5992677662299835,0.0428656339645385,0.0165199899949975,0.32968487880303793,0.1693296648324162,0.9658079039519759,0.1606285120470038,0.2743370185092546,0.19,0.3992677338669335
1.65,0.5823356555127215,0.0428656339645385,0.018262601300650327,0.33369903133384876,0.17786593296648326,1.0314907453726865,0.1617215134579876,0.3259940470235118,0.19,0.34287553776888446
1.65,0.5727482683185102,0.0428656339645385,0.017700300150075038,0.334422302060121,0.16398099049524764,1.0432966483241621,0.17453012374295415,0.3245389194597299,0.19,0.3747334667333667
1.65,0.5827281216551746,0.0428656339645385,0.017002211105552778,0.37525093455818825,0.19092246123061532,0.9984742371185593,0.1755889688598447,0.29437533766883445,0.19,0.36719009504752376
1.65,0.5456681044892469,0.0428656339645385,0.01825389694847424,0.3703688571558507,0.1767853926963482,0.9859179589794898,0.1648297362204728,0.3081687343671836,0.19,0.34236288144072036
1.65,0.5580027546806298,0.0428656339645385,0.01896591295647824,0.3793374141616263,0.1666103051525763,1.0491495747873938,0.1789021293868894,0.3010749874937469,0.19,0.3792375187593797
1.65,0.5341183865827701,0.0428656339645385,0.018203411705852927,0.37590187821183324,0.16290045022511257,0.9964732366183091,0.16045773057653756,0.2887064032016008,0.19,0.34737958979489747
1.65,0.5775699952115054,0.0428656339645385,0.018819679839919962,0.3467902314793761,0.18714057028514258,0.9868184092046023,0.15622235010897528,0.31577783891945976,0.19,0.3529821910955478
1.65,0.5730846678691843,0.0428656339645385,0.017221560780390197,0.371923889217336,0.1914087043521761,1.0344922461230617,0.17856056644595697,0.2890095547773887,0.19,0.36188044022011007
1.65,0.5650110786530064,0.0428656339645385,0.01614222111055528,0.3815795534130702,0.19065232616308156,0.9988244122061031,0.15712749190244626,0.28197643821910956,0.19,0.3687646823411706
1.65,0.5375384486812899,0.0428656339645385,0.018029324662331165,0.3403531220155533,0.19050825412706354,1.0197848924462232,0.17321510642036425,0.3322692846423212,0.19,0.3495400700350175
1.65,0.6002769648820058,0.0428656339645385,0.017308604302151077,0.3684883532675429,0.1881670835417709,0.9538019009504752,0.17620378215352311,0.28709969984992495,0.19,0.3552525262631316
1.65,0.555311558275237,0.0428656339645385,0.017383461730865434,0.36291916867524676,0.16608804402201102,1.0259379689844923,0.15465116058068606,0.3189003001500751,0.19,0.39220040020010005
1.65,0.5158967442545908,0.0428656339645385,0.016194447223611807,0.3760465323570877,0.18280040020010005,0.9948224112056028,0.17219041759756692,0.2941328164082041,0.19,0.33104782391195603
1.65,0.571514803299372,0.0428656339645385,0.016159629814907456,0.34147419164127524,0.17709154577288644,0.9964232116058029,0.18359861982471046,0.328843671835918,0.19,0.37129134567283645
1.65,0.5344547861334441,0.0428656339645385,0.019098219109554778,0.3507320569375597,0.16565582791395697,1.048599299649825,0.18257393100191313,0.3047734367183592,0.19,0.35774257128564285
1.65,0.5118038830547228,0.0428656339645385,0.015919389694847425,0.36924778753012877,0.1920030015007504,0.9769634817408704,0.18759490623362002,0.2747008004002001,0.19,0.37938399199599804
1.65,0.521167003881818,0.0428656339645385,0.016648814407203602,0.3728279776251763,0.1723551775887944,1.045447723861931,0.18692885849880175,0.3245995497748875,0.19,0.36997308654327166
1.65,0.5864845833043685,0.0428656339645385,0.01839142571285643,0.3891015689663014,0.1857718859429715,0.9653576788394197,0.1875607499395268,0.3159597298649325,0.19,0.39912126063031517
1.65,0.5918109095233748,0.0428656339645385,0.018199929964982493,0.333120414752831,0.19383991995998,0.9644572286143072,0.17545234368347173,0.28706938469234616,0.19,0.33676028014007003
1.65,0.5524521620945074,0.0428656339645385,0.018549844922461232,0.3552886625130748,0.19202101050525264,1.0338419209604803,0.1582546496075233,0.2881304152076038,0.19,0.3333181590795398
1.65,0.5475183020179543,0.0428656339645385,0.019092996498249123,0.3480559552503525,0.1965232616308154,1.0101300650325162,0.16488097066161267,0.32502396198099054,0.19,0.3674464232116058
1.65,0.6072852888543824,0.0428656339645385,0.01830264132066033,0.3653059620719451,0.16839319659829916,0.9770635317658829,0.17803114388751168,0.30583446723361685,0.19,0.3813613806903452
1.65,0.5498170322808937,0.0428656339645385,0.01899550775387694,0.3451990358815772,0.19776588294147074,0.9791645822911456,0.1679038026888648,0.2749433216608304,0.19,0.35386103051525764
1.65,0.5703374048720127,0.0428656339645385,0.018647333666833417,0.3886314429942245,0.169815907953977,0.9700600300150075,0.16662294166036812,0.3172329664832416,0.19,0.3482950475237619
1.65,0.5945581725205464,0.0428656339645385,0.017660260130065032,0.3965150939105917,0.18624012006003002,1.0121810905452726,0.15454869169840632,0.2780960980490245,0.19,0.38883151575787894
1.65,0.5604696847189063,0.0428656339645385,0.01682464232116058,0.3573499840829506,0.1844752376188094,0.9937218609304652,0.17239535536212638,0.2832193596798399,0.19,0.37487993996998503
1.65,0.5058608243261473,0.0428656339645385,0.017641110555277638,0.34064243030606217,0.16871735867933968,1.0316408204102052,0.17757003391725287,0.27445827913956977,0.19,0.33818839419709856
1.65,0.5540780932560988,0.0428656339645385,0.01653391695847924,0.359917595161217,0.16617808904452228,1.0091795897948974,0.16238756119280587,0.2815217108554277,0.19,0.37059559779889945
1.65,0.5249234655310119,0.0428656339645385,0.018758749374687345,0.382628295966165,0.18388094047023512,0.9581540770385192,0.1724807460973595,0.3138982991495748,0.19,0.3337575787893947
1.65,0.5901849783617834,0.0428656339645385,0.018779639819909957,0.37177923507208155,0.18051325662831416,0.9697598799399699,0.16249003007508558,0.2902221610805403,0.19,0.383631715857929
1.65,0.5596286858422211,0.0428656339645385,0.01786742371185593,0.35998992223384424,0.16452126063031516,1.0451475737868934,0.16763055233611884,0.2959820410205103,0.19,0.36418739369684844
1.65,0.5623759488393928,0.0428656339645385,0.0190407703851926,0.33713456728364183,0.1947223611805903,0.9580040020010004,0.17523032777186565,0.32496333166583297,0.19,0.3717673836918459
1.65,0.5597408190257791,0.0428656339645385,0.017658519259629815,0.3390150711719496,0.17746973486743373,0.9990245122561281,0.16675956683674112,0.30246948474237123,0.19,0.37469684842421214
1.65,0.5569935560286075,0.0428656339645385,0.017832606303151578,0.35167230888171364,0.1810175087543772,0.9667083541770886,0.1819249614141415,0.29422376188094046,0.19,0.3663478739369685
1.65,0.6073974220379404,0.0428656339645385,0.017787343671835917,0.3381833098367366,0.18609604802401203,0.9662581290645322,0.17849225385777046,0.2875847423711856,0.19,0.35228644322161085
1.65,0.5585073540066409,0.0428656339645385,0.015727893946973485,0.3671503024239393,0.1801350675337669,0.9567533766883441,0.1843329801477152,0.2789752376188094,0.19,0.35777918959479743
1.65,0.580429391392235,0.0428656339645385,0.01685249624812406,0.3575308017645187,0.18177388694347174,1.032791395697849,0.15948427619488012,0.31717233616808405,0.19,0.33500260130065035
1.65,0.5685993405268632,0.0428656339645385,0.0186455927963982,0.3693924416753832,0.18011705852926463,0.9748624312156078,0.1741202482138352,0.29382966483241624,0.19,0.3375292646323162
1.65,0.5804854579840141,0.0428656339645385,0.01769855927963982,0.36769275546864344,0.1715807903951976,0.9992246123061531,0.15919394769508755,0.3196884942471236,0.19,0.34836828414207105
1.65,0.5656838777543546,0.0428656339645385,0.01732775387693847,0.3903311292009642,0.18056728364182092,0.9603051525762881,0.17572559403621768,0.3264184592296148,0.19,0.33690675337668835
1.65,0.5750469985814498,0.0428656339645385,0.01758192096048024,0.35568646141252447,0.17170685342671335,0.9879689844922461,0.17586221921259065,0.2772472736368184,0.19,0.36074527263631817
1.65,0.6117706161967035,0.0428656339645385,0.01766896448224112,0.38291760425667387,0.1824222111055528,0.9817158579289644,0.16267788969259844,0.2742157578789395,0.19,0.3488443221610806
1.65,0.5811582570853622,0.0428656339645385,0.015997728864432216,0.37622735003865576,0.1931375687843922,0.9901700850425212,0.16887725707052226,0.3331787393696849,0.19,0.3775896948474237
1.65,0.5366974498046047,0.0428656339645385,0.016902981490745372,0.33800249215516853,0.17511055527763883,1.0293396698349175,0.18605787299942406,0.32438734367183597,0.19,0.3755024512256128
1.65,0.546509103365932,0.0428656339645385,0.017134517258629314,0.36505281731774986,0.16246823411705855,1.0168834417208605,0.1589377754893882,0.30350020010005,0.19,0.3455852926463232
1.65,0.5724118687678361,0.0428656339645385,0.01801887943971986,0.36790973668652516,0.1852496248124062,1.0268884442221111,0.18412804238315575,0.3222349674837419,0.19,0.35140760380190095
1.65,0.5259326641830341,0.0428656339645385,0.019103441720860433,0.3259600345627359,0.19771185592796398,0.9640070035017508,0.1633439374274167,0.28109729864932465,0.19,0.3861949974987494
1.65,0.6080702211392885,0.0428656339645385,0.016742821410705353,0.3829899313293011,0.19223711855927966,0.9821660830415208,0.16865524115891617,0.3070167583791896,0.19,0.33438009004502256
1.65,0.6148542787445492,0.0428656339645385,0.01586542271135568,0.3333735595070263,0.18361080540270136,1.0257878939469736,0.16284867116306465,0.3205676338169085,0.19,0.3645901950975488
1.65,0.525540198040581,0.0428656339645385,0.01711710855427714,0.36577608804402206,0.1788024012006003,0.9611555777888944,0.18235191509030704,0.30522816408204106,0.19,0.38202051025512757
1.65,0.5320439226869466,0.0428656339645385,0.017172816408204103,0.33076978489244624,0.16882541270635318,1.020335167583792,0.18535766897051253,0.2847654327163582,0.19,0.3655788894447224
1.65,0.6110417505035763,0.0428656339645385,0.015917648824412205,0.37427451907772075,0.17446223111555778,1.0006253126563283,0.15441206652203335,0.33063226613306657,0.19,0.39392146073036516
1.65,0.6022953621860502,0.0428656339645385,0.016789824912456227,0.3427760789485652,0.19682941470735368,0.9571535767883942,0.18441837088294832,0.3249330165082542,0.19,0.3600861430715358
1.65,0.5777381949868424,0.0428656339645385,0.015942021010505254,0.35199778070853616,0.18454727363681842,1.0236368184092046,0.1639587507210951,0.3083809404702351,0.19,0.3465373686843422
1.65,0.5231293345940835,0.0428656339645385,0.018945022511255627,0.36400407476465513,0.19243521760880442,1.0464982491245622,0.15888654104824834,0.310988044022011,0.19,0.3329885942971486
1.65,0.6069488893037083,0.0428656339645385,0.015940280140070037,0.33496475510482515,0.17734367183591795,1.0393946973486743,0.17519617147777242,0.2915257128564282,0.19,0.3838148074037019
1.65,0.512869148298524,0.0428656339645385,0.017084032016008003,0.37196005275364963,0.17736168084042023,0.9623061530765382,0.1793803175041948,0.2998926963481741,0.19,0.3555454727363682
1.65,0.5745984658472176,0.0428656339645385,0.015729634817408706,0.32957638819409707,0.1784782391195598,0.9987743871935968,0.16928713259964118,0.3193247123561781,0.19,0.37315887943971987
1.65,0.6089112200159738,0.0428656339645385,0.018132036018009005,0.38671477556960304,0.19392996498249127,1.0075787893946972,0.18351322908947734,0.3114427713856929,0.19,0.34565852926463236
1.65,0.5222322691256193,0.0428656339645385,0.01665751875937969,0.34773048342352997,0.19783791895947975,0.9970735367683842,0.1621143108400599,0.3305413206603302,0.19,0.3428023011505753
1.65,0.5108507509944795,0.0428656339645385,0.017279009504752377,0.34451192869161856,0.166016008004002,0.9739619809904952,0.18125891367932323,0.2948603801900951,0.19,0.3928595297648825
1.65,0.5104022182602475,0.0428656339645385,0.017397388694347173,0.37470848151348407,0.18029714857428716,1.042896448224112,0.1765795013885488,0.2856445722861431,0.19,0.3402024012006003
1.65,0.5622077490640557,0.0428656339645385,0.017026583291645823,0.3629553322115604,0.1768574287143572,0.9533516758379189,0.1544462228161266,0.32347788894447227,0.19,0.3672999499749875
1.65,0.5502655650151259,0.0428656339645385,0.016492136068034017,0.37991603074264413,0.19182291145572788,0.9648574287143572,0.17777497168181233,0.3302684842421211,0.19,0.331304152076038
1.65,0.5770653958854942,0.0428656339645385,0.0190808104052026,0.3867509391059166,0.18874337168584293,1.0471985992996498,0.1607139027822369,0.2888579789894948,0.19,0.38736678339169583
1.65,0.5782988609046326,0.0428656339645385,0.017799529764882444,0.335073245713766,0.1840070035017509,1.039544772386193,0.15478778575705904,0.29977143571785897,0.19,0.356863731865933
1.65,0.5742620662965436,0.0428656339645385,0.01907558779389695,0.3470433762335714,0.1827823911955978,0.974312156078039,0.16479557992637958,0.31556563281640826,0.19,0.3318900450225113
1.65,0.5467894363248271,0.0428656339645385,0.015834087043521763,0.36794590022283874,0.17113056528264134,0.9728614307153577,0.16064559019405042,0.31059394697348675,0.19,0.33123091545772887
1.65,0.6147982121527702,0.0428656339645385,0.016145702851425713,0.33941287007139936,0.18159379689844923,1.0448974487243623,0.17615254771238326,0.30607698849424714,0.19,0.33031545772886445
1.65,0.5882787142412969,0.0428656339645385,0.018523731865932966,0.38588301423439,0.16462931465732866,1.0256378189094548,0.1854089034116524,0.3168388694347174,0.19,0.39860860430215106
1.65,0.5234657341447575,0.0428656339645385,0.01859336668334167,0.37337043066988046,0.17064432216108055,0.9550025012506252,0.17985850562150024,0.29810410205102555,0.19,0.33723631815907956
1.65,0.5214473368407131,0.0428656339645385,0.018555067533766883,0.3968044022011006,0.19281340670335168,1.01208104052026,0.17403485747860212,0.3170207603801901,0.19,0.36059879939969985
1.65,0.5306983244842503,0.0428656339645385,0.018067623811905954,0.3621597344126609,0.18551975987994,0.9766633316658329,0.1749570774191197,0.3023785392696348,0.19,0.3911384692346173
1.65,0.538323380966196,0.0428656339645385,0.016770675337668836,0.3840748374187094,0.19522661330665333,0.9555027513756879,0.16100423128202948,0.2843713356678339,0.19,0.3399460730365183
1.65,0.5388840468839862,0.0428656339645385,0.01589327663831916,0.34060626676974853,0.17784792396198099,1.0070785392696349,0.17717723653518058,0.30192381190595297,0.19,0.39047933966983495
1.65,0.5567692896614914,0.0428656339645385,0.016062141070535267,0.38609999545227164,0.1787663831915958,0.9961730865432716,0.15922810398918077,0.31780895447723867,0.19,0.3761615807903952
1.65,0.5577224217217347,0.0428656339645385,0.016203151575787895,0.3817603710946383,0.1954607303651826,0.9651575787893947,0.1588694629012017,0.28743316658329165,0.19,0.36869144572286144
1.65,0.5266054632843823,0.0428656339645385,0.018971135567783893,0.3951770430669881,0.18944572286143072,0.9930215107553777,0.16537623692596473,0.313291995997999,0.19,0.35305542771385695
1.65,0.5917548429315957,0.0428656339645385,0.018781380690345174,0.3872210650779936,0.16455727863931965,1.024887443721861,0.1830862754133118,0.2924048524262131,0.19,0.35788904452226117
1.65,0.5535174273383087,0.0428656339645385,0.016070845422711356,0.3276958843057893,0.16806903451725863,1.022536268134067,0.1676817867772587,0.32647908954477245,0.19,0.38670765382691347
1.65,0.5151678785614636,0.0428656339645385,0.017137998999499752,0.3529741961890036,0.17914457228614308,0.9991245622811405,0.17659657953559543,0.2993167083541771,0.19,0.343351575787894
1.65,0.6063321567941392,0.0428656339645385,0.016042991495747873,0.3316738733002865,0.1869064532266133,0.9668584292146073,0.1663667694546688,0.28291620810405205,0.19,0.3354420210105053
1.65,0.5300255253829022,0.0428656339645385,0.01637897948974487,0.3816518804856974,0.18548374187093547,1.03144072036018,0.1678354901006783,0.31959754877438723,0.19,0.40139159579789896
